,objectId,marriageStatus,occupation,educationLevel,latitude,longitude,age,sex,clustersByLoc,province,yearsLivedinThisHouse,waterAccess,typeofWaterdoyoudrink,latrineAccess,conditionoFloorinyourhouse,conditionoRoofinyourhouse,medicalproblemswheredoyougo,dentalproblemswheredoyougo,biggestproblemofcommunity,timesperweektrashcollected,wheretrashleftbetweenpickups,numberofIndividualsLivingintheHouse,numberofChildrenLivinginHouseUndertheAgeof5,houseownership,bathroomAccess
3928,NMQybRgJED,free_union,Other,someHighSchool,18.4585959,-69.2063457,39.0,male,0,Lavega,moreThan10,everyday,bottled,N,cementWorking,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,5,0,rented,N
3929,wDVl6uwyzi,single,Other,highschool,18.4586407,-69.2156366,20.0,male,0,Lavega,moreThan10,everyday,bottled,Y,cementPoor,poor,Other,Al Musa Hospital,Other,0,other,2,0,rented,
3930,ecDqUpKJ2c,single,Other,lessThanprimary,18.462507100000003,-69.2328037,56.0,male,0,Lavega,moreThan10,everyday,bottled,Y,cementPoor,working,Al Musa Hospital,Other,Other,0,other,2,0,rented,
3931,W6aFUKQBn4,single,Ama de casa,lessThanprimary,18.4631753,-69.2328619,23.0,female,0,Lavega,moreThan10,everyday,bottled,Y,cementPoor,poor,Al Musa Hospital,Other,Other,0,other,3,1,rented,
3932,sTL7TNpGYY,free_union,Ama de casa,lessThanprimary,18.4631753,-69.2328619,48.0,female,0,Lavega,moreThan10,everyday,bottled,N,cementWorking,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,2,0,rented,N
3933,WyYGJpfWdL,single,Other,lessThanprimary,18.4631753,-69.2328619,68.0,male,0,Lavega,moreThan10,everyday,bottled,Y,dirtWorking,poor,Other,Other,Other,0,other,1,0,rented,
3934,LbEmUYPaaa,single,Other,lessThanprimary,18.4631753,-69.2328619,64.0,male,0,Lavega,moreThan10,everyday,bottled,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,0,burned,1,0,rented,N
3935,Q9jL60FHJi,free_union,Other,lessThanprimary,18.4591547,-69.23440959999999,60.0,male,0,Lavega,moreThan10,everyday,bottled,Y,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,0,burned,2,0,rented,
3936,OhA7qO0MN6,single,Agriculture,lessThanprimary,18.856594688276626,-70.6861849409255,64.0,male,1,San Pedro de Macoris,moreThan10,everyday,tap,,cementWorking,poor,Other Hospital,Other Hospital,Other,1-2,outside house,2,0,owned,Y
3937,DZLaQNFeJV,free_union,Agriculture,highschool,18.85729386472968,-70.6859862060013,55.0,female,1,San Pedro de Macoris,lessThan1,everyday,tap,,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,outside house,2,0,owned,Y
3938,Wt3dJ5GSt5,free_union,Ama de casa,someHighSchool,18.85682703463254,-70.68625392398859,25.0,female,1,San Pedro de Macoris,moreThan10,everyday,tap,Y,cementWorking,poor,Other,Other,Other,1-2,outside house,7,1,owned,
3939,4wwZWgd1Sp,single,Agriculture,primary,18.856878667156078,-70.68604680716123,39.0,male,1,San Pedro de Macoris,moreThan10,everyday,tap,,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,outside house,1,0,owned,Y
3940,EL33xeETfA,free_union,Ama de casa,primary,18.85682100148277,-70.68610708458363,54.0,female,1,San Pedro de Macoris,moreThan10,everyday,tap,,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,outside house,4,0,owned,Y
3941,6GM1iTv0DA,free_union,Ama de casa,lessThanprimary,18.8568076305267,-70.6862055604073,47.0,female,1,San Pedro de Macoris,moreThan10,everyday,tap,Y,cementPoor,working,Other Hospital,Other Hospital,Other,1-2,outside house,3,0,owned,
3942,eowNemZcDK,free_union,Agriculture,highschool,18.856865214201488,-70.68619449629513,23.0,male,1,San Pedro de Macoris,1-2,everyday,filtered,Y,cementWorking,working,Other,Other Hospital,Roads,1-2,outside house,2,0,owned,
3943,ADvBNzXhnG,single,Estudiante,someHighSchool,18.887503636759075,-70.69890085412395,14.0,female,1,San Pedro de Macoris,5-10,everyday,bottled,,cementWorking,working,Other,Clinic,Roads,1-2,outside house,2,0,owned,Y
3944,GxSDIyXYCN,single,Ama de casa,lessThanprimary,18.9119192,-70.69695990000002,43.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementPoor,poor,Other,Other Hospital,Roads,1-2,street,1,0,owned,
3945,G6xwXAqNS8,free_union,Ama de casa,lessThanprimary,18.9028722,-70.70216409999998,50.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,,cementWorking,working,Other,Dentist,Roads,1-2,street,3,0,owned,Y
3946,CBiAchXbZl,free_union,Agriculture,lessThanprimary,18.886783420908454,-70.69921759407303,45.0,male,1,San Pedro de Macoris,moreThan10,everyday,tap,,cementWorking,working,Other,Other Hospital,Roads,1-2,outside house,6,2,owned,Y
3947,VUt4mn9HBs,free_union,Ama de casa,lessThanprimary,18.9119192,-70.69695990000002,36.0,female,1,San Pedro de Macoris,1-2,everyday,tap,,cementWorking,working,Other,Other,Roads,1-2,street,6,1,owned,Y
3948,ycRnqs0n6B,free_union,Other,lessThanprimary,18.9075436,-70.7092267,31.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,,cementPoor,working,Other Hospital,Other Hospital,Other,1-2,other,3,1,owned,Y
