,objectId,marriageStatus,occupation,educationLevel,latitude,longitude,city,province,age,sex
4217,84pSFiyGl0,married,Other,lessThanprimary,18.4514937,-69.19018659999999,San Pedro de Macoris,San Pedro de Macoris,52.0,female
4218,kyHVcHUCOd,married,Other,lessThanprimary,18.4507876,-69.1906134,San Pedro de Macoris,San Pedro de Macoris,53.0,male
4219,SCpq80KwnU,free_union,Other,lessThanprimary,18.4586832,-69.22386920000001,San Pedro de Macoris,San Pedro de Macoris,85.0,male
4220,57OXppKDAV,single,Ama de casa,someHighSchool,18.4504965,-69.1911976,San Pedro de Macoris,San Pedro de Macoris,36.0,female
4221,bQrhctNacW,single,Other,lessThanprimary,18.450469100000003,-69.19132809999999,San Pedro de Macoris,San Pedro de Macoris,18.0,male
4222,QCsGN1fCHK,single,Other,lessThanprimary,18.450855899999997,-69.1907392,San Pedro de Macoris,San Pedro de Macoris,88.0,male
4223,GwJWggdjAv,free_union,Other,highschool,18.4512049,-69.1907653,San Pedro de Macoris,San Pedro de Macoris,55.0,male
4224,f2Sxl3rhvX,married,Other,lessThanprimary,18.450814,-69.1905332,San Pedro de Macoris,San Pedro de Macoris,72.0,male
4225,weAOFAwoE8,free_union,Ama de casa,highschool,18.450867499999998,-69.19048240000001,San Pedro de Macoris,San Pedro de Macoris,48.0,female
4226,XNEGZVTf5L,single,Other,lessThanprimary,18.4507779,-69.190625,San Pedro de Macoris,San Pedro de Macoris,25.0,male
4227,6BK9UFpn8z,free_union,Ama de casa,someHighSchool,18.448819,-69.19084620000001,San Pedro de Macoris,San Pedro de Macoris,23.0,female
4228,7sQ8bchNHA,married,Ama de casa,lessThanprimary,18.4510735,-69.1906267,San Pedro de Macoris,San Pedro de Macoris,54.0,female
4229,DrijtXk58E,single,Ama de casa,lessThanprimary,18.451031699999998,-69.1908265,San Pedro de Macoris,San Pedro de Macoris,70.0,female
4230,cz56nvksZb,single,Ama de casa,lessThanprimary,18.455977899999997,-69.197048,San Pedro de Macoris,San Pedro de Macoris,37.0,female
4231,oZBiWfB1SD,single,Other,lessThanprimary,18.448819,-69.19084620000001,San Pedro de Macoris,San Pedro de Macoris,30.0,male
4232,dUBP5Tvinn,free_union,Other,lessThanprimary,18.449901699999998,-69.1907705,San Pedro de Macoris,San Pedro de Macoris,36.0,male
4233,qW0vDmwt0V,,Menor,primary,18.449901699999998,-69.1907705,San Pedro de Macoris,San Pedro de Macoris,8.0,female
4234,zUsFy48T7o,free_union,Other,someHighSchool,18.448819,-69.19084620000001,San Pedro de Macoris,San Pedro de Macoris,36.0,female
4235,ZF0IXCFlgE,free_union,Other,highschool,18.4512068,-69.1903573,San Pedro de Macoris,San Pedro de Macoris,26.0,female
4236,AvdpNt61Cr,free_union,Other,lessThanprimary,18.451266399999998,-69.19042809999999,San Pedro de Macoris,San Pedro de Macoris,57.0,female
4237,vwrQ5BOSZw,married,Other,someCollege,18.450031,-69.19027220000001,San Pedro de Macoris,San Pedro de Macoris,37.0,female
4238,J6F13FyhuG,single,Ama de casa,lessThanprimary,18.4513608,-69.1901875,San Pedro de Macoris,San Pedro de Macoris,55.0,female
4239,A8hEdogBmB,free_union,No trabaja,lessThanprimary,18.451189000000003,-69.1902866,San Pedro de Macoris,San Pedro de Macoris,62.0,male
4240,wTdMQHiZLv,free_union,Other,someHighSchool,18.4472825,-69.18885259999999,San Pedro de Macoris,San Pedro de Macoris,20.0,male
4241,0suN6ud8ii,married,Other,college,18.4501783,-69.189717,San Pedro de Macoris,San Pedro de Macoris,35.0,male
4242,qGhujoHO8Z,free_union,Ama de casa,lessThanprimary,18.4501661,-69.1953436,San Pedro de Macoris,San Pedro de Macoris,24.0,female
4243,InwrPypbaF,,Menor,primary,18.4501783,-69.189717,San Pedro de Macoris,San Pedro de Macoris,4.0,male
4244,yUHH7CPhKP,free_union,Other,primary,18.454235699999998,-69.19046999999999,San Pedro de Macoris,San Pedro de Macoris,36.0,female
4245,UkCBPj8rbB,married,Other,college,18.4496675,-69.1901186,San Pedro de Macoris,San Pedro de Macoris,33.0,female
4246,cuLPNvk4M9,free_union,Ama de casa,lessThanprimary,18.4505075,-69.1912012,San Pedro de Macoris,San Pedro de Macoris,24.0,female
4247,P7gMADIHcW,free_union,Other,lessThanprimary,18.4501783,-69.189717,San Pedro de Macoris,San Pedro de Macoris,38.0,female
4248,3cc8hXHDoY,free_union,Other,lessThanprimary,18.4501783,-69.189717,San Pedro de Macoris,San Pedro de Macoris,55.0,female
4249,nA8RhiTU5J,free_union,Other,someHighSchool,18.4505075,-69.1912012,San Pedro de Macoris,San Pedro de Macoris,48.0,male
4250,Kjg5vAuxfO,single,Other,lessThanprimary,18.4505075,-69.1912012,San Pedro de Macoris,San Pedro de Macoris,72.0,male
4251,r6ZpIv86vu,,Menor,,18.4497008,-69.19009240000001,San Pedro de Macoris,San Pedro de Macoris,10.0,male
4252,ZmM2ueL9LO,single,Ama de casa,someHighSchool,18.4516038,-69.19026590000001,San Pedro de Macoris,San Pedro de Macoris,62.0,female
4253,2fNakajFRU,free_union,Ama de casa,lessThanprimary,18.4515745,-69.1902641,San Pedro de Macoris,San Pedro de Macoris,57.0,female
4254,bXdYRGBXz5,,Other,,18.45045063,-69.19113191,San Pedro de Macoris,San Pedro de Macoris,4.0,female
4255,NPhfvkxidV,,Estudiante,primary,18.450489,-69.19114797,San Pedro de Macoris,San Pedro de Macoris,14.0,female
4256,Xac3dTxDzr,widow,Other,lessThanprimary,18.4515745,-69.1902641,San Pedro de Macoris,San Pedro de Macoris,97.0,female
4257,JSAthwPmuc,single,Other,lessThanprimary,18.4515745,-69.1902641,San Pedro de Macoris,San Pedro de Macoris,83.0,female
4258,P6FzaowW9I,free_union,Ama de casa,lessThanprimary,18.4516271,-69.19031149999999,San Pedro de Macoris,San Pedro de Macoris,53.0,female
4259,JCLVQgEMmn,single,Ninguna,college,18.45048024,-69.19114883,San Pedro de Macoris,San Pedro de Macoris,22.0,female
4260,Rky4PFdfKr,free_union,Ama de casa,lessThanprimary,18.4508089,-69.1906735,San Pedro de Macoris,San Pedro de Macoris,66.0,female
4261,dPwQOQ4Hkm,single,Other,lessThanprimary,18.4515745,-69.1902641,San Pedro de Macoris,San Pedro de Macoris,55.0,female
4262,DwS7RuJyIm,married,Ama de casa,college,18.4515536,-69.1902786,San Pedro de Macoris,San Pedro de Macoris,60.0,female
4263,jeLpTuydpV,married,Other,lessThanprimary,18.4514241,-69.19015350000001,San Pedro de Macoris,San Pedro de Macoris,87.0,male
4264,dST6K0STAF,married,Ama de casa,lessThanprimary,18.4515745,-69.1902641,San Pedro de Macoris,San Pedro de Macoris,56.0,female
4265,7wWNudtsng,married,No trabaja,highschool,18.4515745,-69.1902641,San Pedro de Macoris,San Pedro de Macoris,80.0,male
4266,kZE7Kd0ztf,single,Ninguna,lessThanprimary,18.4502714,-69.1900831,San Pedro de Macoris,San Pedro de Macoris,75.0,female
4267,u73jytBiwM,free_union,Other,highschool,18.4505835,-69.19098120000001,San Pedro de Macoris,San Pedro de Macoris,35.0,female
4268,a5Hg6ssftl,single,Other,someHighSchool,18.4515745,-69.1902641,San Pedro de Macoris,San Pedro de Macoris,49.0,male
4269,5F8F69IiH6,married,Ama de casa,someHighSchool,18.4507779,-69.190625,San Pedro de Macoris,San Pedro de Macoris,46.0,female
4270,BTtG0tUozx,married,Other,highschool,18.450405899999996,-69.19101540000001,San Pedro de Macoris,San Pedro de Macoris,40.0,female
4271,5oZ9mtTbzY,single,Other,lessThanprimary,18.4504016,-69.1910906,San Pedro de Macoris,San Pedro de Macoris,5.0,male
4272,caDMfLyQPB,single,Other,someHighSchool,18.450716800000002,-69.1909007,San Pedro de Macoris,San Pedro de Macoris,17.0,female
4273,35JJjCAW3V,single,Other,lessThanprimary,18.4504409,-69.1908443,San Pedro de Macoris,San Pedro de Macoris,38.0,male
4274,Bqpu76vniX,single,Other,highschool,18.450391600000003,-69.19110429999999,San Pedro de Macoris,San Pedro de Macoris,23.0,female
4275,nuYLmxInGn,single,Other,someCollege,18.4502658,-69.1908198,San Pedro de Macoris,San Pedro de Macoris,60.0,male
4276,JBbPsDIuUn,free_union,Other,lessThanprimary,18.4505075,-69.1912012,San Pedro de Macoris,San Pedro de Macoris,46.0,female
4277,GZmL5zJuFj,widow,Ama de casa,lessThanprimary,18.4507779,-69.190625,San Pedro de Macoris,San Pedro de Macoris,73.0,female
4278,vfYetdRuE8,free_union,Ama de casa,lessThanprimary,18.4501785,-69.1897163,San Pedro de Macoris,San Pedro de Macoris,23.0,female
4279,A3B4KuTNlw,widow,Other,lessThanprimary,18.450222,-69.1899301,San Pedro de Macoris,San Pedro de Macoris,95.0,male
4280,VPtY1IkPpj,single,Other,,18.4501783,-69.189717,San Pedro de Macoris,San Pedro de Macoris,3.0,female
4281,o93Gbf4hhN,free_union,Ama de casa,lessThanprimary,18.4501783,-69.189717,San Pedro de Macoris,San Pedro de Macoris,28.0,female
4282,P9IjDqemrg,single,Other,lessThanprimary,18.450148199999997,-69.1903473,San Pedro de Macoris,San Pedro de Macoris,38.0,female
4283,67aIhO4hyq,widow,Ama de casa,someHighSchool,18.450187300000003,-69.1903777,San Pedro de Macoris,San Pedro de Macoris,58.0,female
4284,oro0q1LIcm,free_union,Ama de casa,lessThanprimary,18.454234399999997,-69.1904548,San Pedro de Macoris,San Pedro de Macoris,44.0,female
4285,t9GIpOVENZ,single,Menor,primary,18.4501783,-69.189717,San Pedro de Macoris,,16.0,male
4286,7aBPiFoiHF,single,Ama de casa,lessThanprimary,18.450280300000003,-69.1898685,San Pedro de Macoris,San Pedro de Macoris,26.0,female
4287,8xYwmoeEYo,,Other,primary,18.450051600000002,-69.19034559999999,San Pedro de Macoris,San Pedro de Macoris,15.0,male
4288,7bkWQKR7Gl,,Estudiante,primary,18.4501673,-69.1903437,San Pedro de Macoris,San Pedro de Macoris,7.0,male
4289,oHDCsos9Nk,single,Other,someHighSchool,18.450051600000002,-69.19034559999999,San Pedro de Macoris,San Pedro de Macoris,40.0,female
4290,BIHnHTbgK7,,Estudiante,primary,18.450503899999998,-69.19006490000001,San Pedro de Macoris,San Pedro de Macoris,8.0,male
4291,LCsHiCfr0g,single,Other,,18.4505594,-69.18994359999999,San Pedro de Macoris,San Pedro de Macoris,3.0,male
4292,bEfPRyCCgE,married,Ama de casa,lessThanprimary,18.4501559,-69.1902762,San Pedro de Macoris,San Pedro de Macoris,58.0,female
4293,JIYCWrndvD,single,Other,highschool,18.4496675,-69.1901186,San Pedro de Macoris,San Pedro de Macoris,45.0,female
4294,ccGMglJcKD,single,Ama de casa,lessThanprimary,18.4501783,-69.189717,San Pedro de Macoris,San Pedro de Macoris,69.0,female
4295,teCfNXNC0H,free_union,Ama de casa,lessThanprimary,18.4501783,-69.189717,San Pedro de Macoris,San Pedro de Macoris,41.0,female
4296,bVPHprKDKz,married,Other,lessThanprimary,18.450470499999998,-69.1903047,San Pedro de Macoris,San Pedro de Macoris,81.0,male
4297,hHwRM6ikmE,married,Other,lessThanprimary,18.450139,-69.1902197,San Pedro de Macoris,San Pedro de Macoris,72.0,female
4298,AU27bY4lbo,single,Estudiante,primary,18.4502542,-69.1901047,San Pedro de Macoris,San Pedro de Macoris,16.0,female
4299,6iqKYDNHhQ,single,Estudiante,primary,18.4503205,-69.1903291,San Pedro de Macoris,San Pedro de Macoris,16.0,female
4300,BTmR5XWuMg,,Menor,primary,18.4506789,-69.1902524,San Pedro de Macoris,San Pedro de Macoris,11.0,female
4301,Yh0IAfCRXR,,Menor,primary,18.4507626,-69.190921,San Pedro de Macoris,San Pedro de Macoris,6.0,male
4302,T3WtS8Ng0f,single,Other,lessThanprimary,18.4508027,-69.1906858,San Pedro de Macoris,San Pedro de Macoris,33.0,female
4303,wedM4R44Da,free_union,Other,primary,18.4554933,-69.2786609,San Pedro de Macoris,San Pedro de Macoris,23.0,female
4304,4MI5cZRXiE,free_union,Ama de casa,someHighSchool,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,23.0,female
4305,Ad2u2zG3Yz,free_union,Other,lessThanprimary,18.455418100000003,-69.27894599999999,San Pedro de Macoris,San Pedro de Macoris,72.0,female
4306,AlZjlBwXW3,,Other,lessThanprimary,18.455614800000003,-69.27864240000001,San Pedro de Macoris,San Pedro de Macoris,2.0,male
4307,cOJuLQsenf,free_union,Ama de casa,someHighSchool,18.4554932,-69.2786608,San Pedro de Macoris,San Pedro de Macoris,19.0,female
4308,GjSfFnmFJy,widow,Other,lessThanprimary,18.4555028,-69.2786787,San Pedro de Macoris,San Pedro de Macoris,89.0,female
4309,ycAF4BLKRb,free_union,Ama de casa,someHighSchool,18.4555174,-69.27867509999999,San Pedro de Macoris,San Pedro de Macoris,26.0,female
4310,aSgJQoaZk6,single,Other,lessThanprimary,18.455418100000003,-69.27894599999999,San Pedro de Macoris,San Pedro de Macoris,57.0,female
4311,fWsrDJ0llY,,Estudiante,highschool,18.4554539,-69.27893,San Pedro de Macoris,San Pedro de Macoris,16.0,female
4312,Vd1HlNFsiD,,Other,,18.4555184,-69.27866709999999,San Pedro de Macoris,San Pedro de Macoris,2.0,female
4313,NAXzfl47Kd,single,Estudiante,primary,18.455699399999997,-69.27878170000001,San Pedro de Macoris,San Pedro de Macoris,8.0,male
4314,CUiyQmmhP0,single,Other,someHighSchool,18.455418100000003,-69.27894599999999,San Pedro de Macoris,San Pedro de Macoris,51.0,female
4315,XMDP1NEPtF,,Other,,18.455626199999998,-69.27888490000001,San Pedro de Macoris,San Pedro de Macoris,5.0,female
4316,YGbFK8VUiw,single,Estudiante,primary,18.455495499999998,-69.2781224,San Pedro de Macoris,San Pedro de Macoris,21.0,female
4317,V2Q1HvcDp3,,Other,,18.455495499999998,-69.2781224,San Pedro de Macoris,San Pedro de Macoris,3.0,female
4318,WCJLQDFNXt,married,Ama de casa,highschool,18.4554225,-69.27811080000001,San Pedro de Macoris,,37.0,female
4319,v53n6XglR3,free_union,Ama de casa,someHighSchool,18.455795300000002,-69.27866350000001,San Pedro de Macoris,San Pedro de Macoris,23.0,female
4320,vglo0K1qNr,married,Ama de casa,lessThanprimary,18.455495499999998,-69.2781224,San Pedro de Macoris,San Pedro de Macoris,47.0,female
4321,fEiGaZYBki,married,Other,lessThanprimary,18.455421899999997,-69.2783727,San Pedro de Macoris,San Pedro de Macoris,47.0,female
4322,fn4EJIV8TX,free_union,Other,someHighSchool,18.455495499999998,-69.2781224,San Pedro de Macoris,San Pedro de Macoris,30.0,male
4323,r6FjtWgNZm,married,Other,lessThanprimary,18.455626199999998,-69.27888490000001,San Pedro de Macoris,San Pedro de Macoris,62.0,female
4324,vmRpaWCURQ,married,Other,lessThanprimary,18.455858300000003,-69.2779187,San Pedro de Macoris,San Pedro de Macoris,40.0,male
4325,fYrsh9fjm0,single,Estudiante,primary,18.455495499999998,-69.2781224,San Pedro de Macoris,San Pedro de Macoris,7.0,female
4326,Uaf3kkbSXD,married,Other,college,18.4556657,-69.27885649999999,San Pedro de Macoris,San Pedro de Macoris,28.0,female
4327,GmJx8IE7GR,,Menor,primary,18.455389399999998,-69.27789250000001,San Pedro de Macoris,San Pedro de Macoris,5.0,male
4328,LYlFAXCN8F,single,Other,,18.4556543,-69.2788493,San Pedro de Macoris,San Pedro de Macoris,7.0,male
4329,C2FhErNpzr,single,Estudiante,highschool,18.455495499999998,-69.2781224,San Pedro de Macoris,San Pedro de Macoris,24.0,male
4330,ORWzNYaZvj,,Estudiante,primary,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,11.0,female
4331,O24V28Pwtm,single,Other,lessThanprimary,18.455858300000003,-69.2779187,San Pedro de Macoris,San Pedro de Macoris,51.0,female
4332,SwgUmYWAdD,free_union,Other,lessThanprimary,18.456111899999996,-69.2785705,San Pedro de Macoris,San Pedro de Macoris,57.0,male
4333,wVUDyvBPD5,,Other,highschool,18.455421899999997,-69.2783727,San Pedro de Macoris,San Pedro de Macoris,35.0,male
4334,KdMF2lLpyH,free_union,Ama de casa,someHighSchool,18.455448699999998,-69.27817929999999,San Pedro de Macoris,San Pedro de Macoris,35.0,female
4335,4DjYmHs3Ly,free_union,Ama de casa,someHighSchool,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,36.0,female
4336,QVwg30T6IS,free_union,Other,lessThanprimary,18.4558432,-69.2787514,San Pedro de Macoris,San Pedro de Macoris,31.0,male
4337,mWlI5k0mPs,,Menor,,18.4561776,-69.2790304,San Pedro de Macoris,San Pedro de Macoris,3.0,male
4338,eO7uXpRgxS,,Estudiante,highschool,18.4560083,-69.27897220000001,San Pedro de Macoris,San Pedro de Macoris,20.0,female
4339,jH2HjfJExI,free_union,Ama de casa,highschool,18.458463100000003,-69.2808623,San Pedro de Macoris,San Pedro de Macoris,30.0,female
4340,hi7f2WoL49,free_union,Ama de casa,highschool,18.458463100000003,-69.2808623,San Pedro de Macoris,San Pedro de Macoris,30.0,female
4341,tJP5mZ1l6R,single,Estudiante,highschool,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,20.0,female
4342,U0z2gn4YhL,single,Estudiante,primary,18.4552314,-69.2779333,San Pedro de Macoris,San Pedro de Macoris,9.0,female
4343,0YaJST0PJJ,single,Estudiante,highschool,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,20.0,female
4344,WsfC08yGdC,single,Other,lessThanprimary,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,45.0,male
4345,MaGjKxZDVa,married,Other,lessThanprimary,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,66.0,female
4346,OTUecoRxK5,single,Other,someHighSchool,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,21.0,female
4347,beqSJr7CwL,single,Ama de casa,lessThanprimary,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,68.0,female
4348,MJbC6HICID,free_union,Ama de casa,someHighSchool,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,20.0,female
4349,kr6pPxljuC,free_union,Ama de casa,lessThanprimary,18.4561776,-69.2790304,San Pedro de Macoris,San Pedro de Macoris,23.0,female
4350,YzHysTZ5H2,single,Ama de casa,lessThanprimary,18.470658800000002,-69.2814258,San Pedro de Macoris,San Pedro de Macoris,37.0,male
4351,bzOWd1SLBq,free_union,Ama de casa,someHighSchool,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,41.0,female
4352,WNwCy0TELH,married,Other,someHighSchool,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,45.0,female
4353,0UtKEHObsr,free_union,Ama de casa,lessThanprimary,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,26.0,female
4354,7s0OqxAusb,free_union,Ama de casa,highschool,18.470658800000002,-69.2814258,San Pedro de Macoris,San Pedro de Macoris,28.0,female
4355,MtGYzOJjpV,single,Estudiante,primary,18.470658800000002,-69.2814258,San Pedro de Macoris,San Pedro de Macoris,8.0,male
4356,tSgsFtDCL4,single,Estudiante,someHighSchool,18.470658800000002,-69.2814258,San Pedro de Macoris,San Pedro de Macoris,22.0,female
4357,CYJxoklzg6,,Estudiante,primary,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,9.0,male
4358,rqtBQjK3Ot,single,Estudiante,highschool,18.470658800000002,-69.2814258,San Pedro de Macoris,San Pedro de Macoris,20.0,female
4359,ll89G3HfuU,free_union,Other,lessThanprimary,18.470658800000002,-69.2814258,San Pedro de Macoris,San Pedro de Macoris,36.0,male
4360,OieNHyqa34,,Menor,primary,18.470658800000002,-69.2814258,San Pedro de Macoris,San Pedro de Macoris,8.0,female
4361,qFJiWQuitK,,Menor,,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,3.0,male
4362,PtlUGuVwbT,,Other,,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,4.0,male
4363,bEqoUd6tBY,single,Other,lessThanprimary,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,77.0,male
4364,KFfrsrHTGt,single,Ama de casa,lessThanprimary,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,61.0,female
4365,MtiC6Aj3I6,single,Other,lessThanprimary,18.451274100000003,-69.28835240000001,San Pedro de Macoris,San Pedro de Macoris,68.0,male
4366,4xpScYoiQU,married,Ama de casa,highschool,18.4541687,-69.28429969999999,San Pedro de Macoris,San Pedro de Macoris,21.0,female
4367,brWCGu2KVC,free_union,Other,someHighSchool,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,27.0,female
4368,mPmFbiSKoe,,Other,lessThanprimary,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,6.0,female
4369,ZCRiCzt3FB,single,Other,highschool,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,23.0,female
4370,BeHXMqMiaY,free_union,Other,highschool,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,33.0,male
4371,KoN67Jyx1u,,Other,,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,4.0,male
4372,p3GBrlpT0b,,Estudiante,lessThanprimary,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,8.0,female
4373,VWtdpeiBFB,free_union,Ama de casa,lessThanprimary,18.4570633,-69.2802471,San Pedro de Macoris,San Pedro de Macoris,19.0,female
4374,o9P62B5i1z,free_union,Other,highschool,18.4636539,-69.288605,San Pedro de Macoris,San Pedro de Macoris,25.0,male
